"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://kprverse.com/_nuxt/icon-download.4d00c0f5.js","js","200","assets/js/icon-download.4d00c0f5.js","312","done",""
"https://kprverse.com/_nuxt/download.d35b4dcc.js","js","200","assets/js/download.d35b4dcc.js","413","done",""
"https://kprverse.com/_nuxt/btn-region.f95a7e01.js","js","200","assets/js/btn-region.f95a7e01.js","488","done",""
"https://kprverse.com/_nuxt/btn-round.452c9fe5.css","css","200","assets/css/btn-round.452c9fe5.css","686","done",""
"https://kprverse.com/_nuxt/btn-round.91e968f1.js","js","200","assets/js/btn-round.91e968f1.js","1181","done",""
"https://kprverse.com/_nuxt/achievement.fdddadf2.js","js","200","assets/js/achievement.fdddadf2.js","7703","done",""
"https://kprverse.com/_nuxt/three-object.b70b8d57.js","js","200","assets/js/three-object.b70b8d57.js","969","done",""
"https://kprverse.com/_nuxt/three.module.c9112413.js","js","200","assets/js/three.module.c9112413.js","486129","done",""
"https://kprverse.com/_nuxt/utils.b64851fc.js","js","200","assets/js/utils.b64851fc.js","1758","done",""
"https://kprverse.com/_nuxt/dom-element.35f09cfb.js","js","200","assets/js/dom-element.35f09cfb.js","1078","done",""
"https://kprverse.com/_nuxt/map.54c0894c.js","js","200","assets/js/map.54c0894c.js","18212","done",""
"https://kprverse.com/_nuxt/rotate.292a5b70.js","js","200","assets/js/rotate.292a5b70.js","3948","done",""
"https://kprverse.com/_nuxt/simple-three.1b842056.js","js","200","assets/js/simple-three.1b842056.js","763","done",""
"https://kprverse.com/_nuxt/index.d22011ff.js","js","200","assets/js/index.d22011ff.js","12234","done",""
"https://kprverse.com/_nuxt/drawing.d211013c.js","js","200","assets/js/drawing.d211013c.js","2072","done",""
"https://kprverse.com/_nuxt/tweakpane.07e91d40.js","js","200","assets/js/tweakpane.07e91d40.js","229277","done",""
"https://kprverse.com/_nuxt/circle.29cefe4c.js","js","200","assets/js/circle.29cefe4c.js","973","done",""
